line,trace,gnss_distance_m,old_time_ns,final_time_ns,delta_ns,old_status,final_status,old_weight,final_weight,ignored,decision_code,reason
Line3,129,12.177123775081366,387.79998779296875,452.1295166015625,64.32952880859375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,130,12.26437522346824,387.79998779296875,452.091064453125,64.29107666015625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,131,12.351107386025527,387.79998779296875,452.0869445800781,64.28695678710938,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,132,12.525610282842063,387.79998779296875,452.1217346191406,64.32174682617188,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,133,12.612861732098018,387.79998779296875,452.1999816894531,64.39999389648438,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,134,12.699593894655305,389.2000427246094,452.1999816894531,62.99993896484375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,135,12.786845342258674,389.2000427246094,452.1217346191406,62.92169189453125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,136,12.872991543678868,389.2000427246094,452.0869445800781,62.88690185546875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,137,12.959723706236154,389.2000427246094,452.091064453125,62.891021728515625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,138,13.046975154699938,389.2000427246094,452.1295166015625,62.929473876953125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,139,13.134226603304015,390.6000061035156,452.19769287109375,61.597686767578125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,140,13.221478051653177,390.6000061035156,452.29107666015625,61.691070556640625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,141,13.308210214210463,390.6000061035156,452.405029296875,61.805023193359375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,142,13.395461662708477,390.6000061035156,452.5350036621094,61.93499755859375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,143,13.482713111346785,390.6000061035156,452.6764221191406,62.076416015625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,144,13.656437661524143,392.0,452.82470703125,60.82470703125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,145,13.742583862194468,392.0,452.97528076171875,60.97528076171875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,146,13.829835310735161,392.0,453.1235656738281,61.123565673828125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,147,13.916567473292448,392.0,453.2649841308594,61.264984130859375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,148,14.00381892255337,392.0,453.39495849609375,61.39495849609375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,149,14.091070370548357,393.39990234375,453.5089111328125,60.1090087890625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,150,14.178321818991543,393.39990234375,453.602294921875,60.202392578125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,151,14.26505398154883,393.39990234375,453.67047119140625,60.27056884765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,152,14.352305430975719,393.39990234375,453.70892333984375,60.30902099609375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,153,14.439556879576314,393.39990234375,453.7130432128906,60.313140869140625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,154,14.5262890421336,394.7998962402344,453.6782531738281,58.87835693359375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,155,14.699686648661457,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,156,14.786938097296174,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,157,14.87367025985346,394.7998962402344,453.6782531738281,58.87835693359375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,158,14.960921708637029,396.1999206542969,453.7130432128906,57.51312255859375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,159,15.048173157297418,396.1999206542969,453.70892333984375,57.509002685546875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,160,15.134905319854704,396.1999206542969,453.67047119140625,57.470550537109375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,161,15.222156768532209,396.1999206542969,453.602294921875,57.402374267578125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,162,15.309408217218271,396.1999206542969,453.4306640625,57.230743408203125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,163,15.39665966591289,396.1999206542969,453.28192138671875,57.082000732421875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,164,15.482279877550273,396.1999206542969,453.15606689453125,56.956146240234375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,165,15.569531326393635,396.1999206542969,453.0530700683594,56.8531494140625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,166,15.656782774982082,396.1999206542969,452.9729919433594,56.7730712890625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,167,15.830507326039152,396.1999206542969,452.915771484375,56.715850830078125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,168,15.917758774081895,396.1999206542969,452.8814697265625,56.681549072265625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,169,16.005010222968046,396.1999206542969,452.8700256347656,56.67010498046875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,170,16.091742385525333,396.1999206542969,452.8814697265625,56.681549072265625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,171,16.17899383486824,396.1999206542969,452.915771484375,56.715850830078125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,172,16.266245283648328,396.1999206542969,452.9729919433594,56.7730712890625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,173,16.35239148471177,396.1999206542969,453.0530700683594,56.8531494140625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,174,16.439123647269057,396.1999206542969,453.15606689453125,56.956146240234375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,175,16.526375096074705,396.1999206542969,453.28192138671875,57.082000732421875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,176,16.613626544888913,396.1999206542969,453.4306640625,57.230743408203125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,177,16.7003587074462,394.7998962402344,453.602294921875,58.802398681640625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,178,16.874861605117403,394.7998962402344,453.67047119140625,58.870574951171875,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,179,16.96211305409758,394.7998962402344,453.70892333984375,58.909027099609375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,180,17.048845216654865,394.7998962402344,453.7130432128906,58.91314697265625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,181,17.13609666538868,394.7998962402344,453.6782531738281,58.87835693359375,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,182,17.222242866538686,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,183,17.308975029095972,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,184,17.39622647798709,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,185,17.483477927018498,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,186,17.570729376498107,394.7998962402344,453.6000061035156,58.80010986328125,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,187,17.657461539055394,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,188,17.744712987277627,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,189,17.831964436343267,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,190,18.005688987441513,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,191,18.09183518867808,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
Line3,192,18.17908663751437,393.39990234375,453.6000061035156,60.200103759765625,2,2,0.4399999976158142,0.41999998688697815,False,RELABEL_WEAK_LINE9_ANCHORED,Line9 is the highest-quality survey line. The deeper Line3 event near 450-455 ns is more laterally continuous and cross-line consistent than the prior ~396 ns weak label. The relabel remains weak; outer transition collars are ignored.
